 2170528 | 17Bm02 Sep 11 22:54:22 17 | 17BP99 Sr0014_1  | 22:46:14.4  30:00:00 2000 |  30 | r | 1.04 | 0.49 0.50    77 |     OG1 | OB20039 |P 1 O Q R|
 2170529 | 17Bm02 Sep 11 22:55:33 17 | 17BP99 Sr0014_1  | 22:46:14.4  30:00:00 2000 |  30 | r | 1.03 | 0.50 0.52    78 |     OG1 | OB20039 |P 1 O Q R|
 2170530 | 17Bm02 Sep 11 22:59:10 17 | 17BP99 Sr0014_1  | 22:46:14.4  30:00:00 2000 | 175 | r | 1.03 | 0.47 0.50   472 |     OG1 | OB20039 |P 3 O Q R|
 2170531 | 17Bm02 Sep 11 23:02:08 17 | 17BP99 Sr0015_1  | 22:50:43.2  30:00:00 2000 | 128 | r | 1.03 | 0.52 0.55   361 |     OG1 | OB20042 |P 3 O Q R|
 2170532 | 17Bm02 Sep 11 23:05:00 17 | 17BP99 Sr0016_1  | 22:55:12.0  30:00:00 2000 | 130 | r | 1.04 | 0.54 0.56   388 |     OG1 | OB20045 |P 3 O Q R|
 2170533 | 17Bm02 Sep 11 23:07:58 17 | 17BP99 Sr0017_1  | 22:59:40.8  30:00:00 2000 | 137 | r | 1.04 | 0.58 0.60   434 |     OG1 | OB20048 |P 3 O Q R|
 2170534 | 17Bm02 Sep 11 23:11:07 17 | 17BP99 Sr0018_1  | 23:04:09.6  30:00:00 2000 | 147 | r | 1.04 | 0.52 0.53   495 |     OG1 | OB20051 |P 3 O Q R|
 2170535 | 17Bm02 Sep 11 23:14:27 17 | 17BP99 Sr0019_1  | 23:08:38.4  30:00:00 2000 | 159 | r | 1.04 | 0.49 0.51   555 |     OG1 | OB20054 |P 3 O Q R|
 2170536 | 17Bm02 Sep 11 23:17:52 17 | 17BP99 Sr0020_1  | 23:13:07.2  30:00:00 2000 | 163 | r | 1.04 | 0.50 0.52   592 |     OG1 | OB20057 |P 3 O Q R|
 2170537 | 17Bm02 Sep 11 23:21:43 17 | 17BP99 Sr0079_1  | 22:46:45.6  30:58:48 2000 | 173 | r | 1.02 | 0.51 0.52   628 |    OG22 | OB20234 |P 3 O Q R|
 2170538 | 17Bm02 Sep 11 23:25:18 17 | 17BP99 Sr0080_1  | 22:51:16.8  30:58:48 2000 | 173 | r | 1.02 | 0.52 0.52   657 |    OG22 | OB20237 |P 3 O Q R|
 2170539 | 17Bm02 Sep 11 23:28:52 17 | 17BP99 Sr0081_1  | 22:55:48.0  30:58:48 2000 | 173 | r | 1.02 | 0.56 0.57   683 |    OG22 | OB20240 |P 3 O Q R|
 2170540 | 17Bm02 Sep 11 23:32:39 17 | 17BP99 Sr0082_1  | 23:00:19.2  30:58:48 2000 | 181 | r | 1.03 | 0.55 0.58   742 |    OG22 | OB20243 |P 3 O Q R|
 2170541 | 17Bm02 Sep 11 23:36:36 17 | 17BP99 Sr0083_1  | 23:04:50.4  30:58:48 2000 | 192 | r | 1.03 | 0.56 0.59   817 |    OG22 | OB20246 |P 3 O Q R|
 2170542 | 17Bm02 Sep 11 23:40:35 17 | 17BP99 Sr0084_1  | 23:09:21.6  30:58:48 2000 | 197 | r | 1.03 | 0.54 0.57   891 |    OG22 | OB20249 |P 3 O Q R|
 2170543 | 17Bm02 Sep 11 23:44:44 17 | 17BP99 Sr0085_1  | 23:13:52.8  30:58:48 2000 | 208 | r | 1.03 | 0.52 0.55  1000 |    OG22 | OB20252 |P 3 O Q R|
 2170544 | 17Bm02 Sep 11 23:49:30 17 | 17BP99 Sr0142_1  | 22:54:43.2  31:57:36 2000 | 226 | r | 1.02 | 0.52 0.55  1050 |    OG43 | OB20423 |P 1 V Q R|
 2170545 | 17Bm02 Sep 11 23:54:09 17 | 17BP99 Sr0143_1  | 22:59:16.8  31:57:36 2000 | 221 | r | 1.02 | 0.51 0.55  1024 |    OG43 | OB20426 |P 1 V Q R|
 2170546 | 17Bm02 Sep 11 23:58:49 17 | 17BP99 Sr0144_1  | 23:03:50.4  31:57:36 2000 | 219 | r | 1.02 | 0.53 0.56  1014 |    OG43 | OB20429 |P 1 V Q R|
 2170547 | 17Bm02 Sep 12 00:03:10 17 | 17BP99 Sr0145_1  | 23:08:24.0  31:57:36 2000 | 219 | r | 1.02 | 0.51 0.55  1025 |    OG43 | OB20432 |P 1 V Q R|
 2170548 | 17Bm02 Sep 12 00:07:50 17 | 17BP99 Sr0146_1  | 23:12:57.6  31:57:36 2000 | 220 | r | 1.02 | 0.52 0.55  1045 |    OG43 | OB20435 |P 2 V Q R|
 2170549 | 17Bm02 Sep 12 00:12:36 17 | 17BP99 Sr0147_1  | 23:17:31.2  31:57:36 2000 | 226 | r | 1.02 | 0.64 0.68  1112 |    OG43 | OB20438 |P 2 V Q R|
 2170550 | 17Bm02 Sep 12 00:17:36 17 | 17BP99 Sr0148_1  | 23:22:04.8  31:57:36 2000 | 245 | r | 1.02 | 0.52 0.56  1242 |    OG43 | OB20441 |P 2 V Q R|
 2170551 | 17Bm02 Sep 12 00:22:39 17 | 17BP99 Sr0201_1  | 23:03:12.0  32:56:24 2000 | 241 | r | 1.03 | 0.51 0.54  1210 |    OG61 | OB20600 |P 1 V Q R|
 2170552 | 17Bm02 Sep 12 00:27:26 17 | 17BP99 Sr0202_1  | 23:07:48.0  32:56:24 2000 | 241 | r | 1.03 | 0.56 0.59  1201 |    OG61 | OB20603 |P 1 V Q R|
 2170553 | 17Bm02 Sep 12 00:32:35 17 | 17BP99 Sr0203_1  | 23:12:24.0  32:56:24 2000 | 240 | r | 1.03 | 0.60 0.64  1216 |    OG61 | OB20606 |P 1 V Q R|
 2170554 | 17Bm02 Sep 12 00:37:41 17 | 17BP99 Sr0204_1  | 23:17:00.0  32:56:24 2000 | 248 | r | 1.03 | 0.55 0.58  1264 |    OG61 | OB20609 |P 1 V Q R|
 2170555 | 17Bm02 Sep 12 00:43:09 17 | 17BP99 Sr0205_1  | 23:21:36.0  32:56:24 2000 | 245 | r | 1.03 | 0.69 0.71  1263 |    OG61 | OB20612 |P 1 V Q R|
 2170556 | 17Bm02 Sep 12 00:47:58 17 | 17BP99 Sr0206_1  | 23:26:12.0  32:56:24 2000 | 245 | r | 1.03 | 0.63 0.66  1291 |    OG61 | OB20615 |P 1 V Q R|
 2170557 | 17Bm02 Sep 12 00:53:12 17 | 17BP99 Sr0207_1  | 23:30:48.0  32:56:24 2000 | 265 | r | 1.03 | 0.61 0.64  1387 |    OG61 | OB20618 |P 1 V Q R|
 2170558 | 17Bm02 Sep 12 00:58:30 17 | 17BP99 Sr0258_1  | 23:15:40.8  33:55:12 2000 | 259 | r | 1.05 | 0.63 0.66  1348 |    OG79 | OB20771 |P 1 V Q R|
 2170559 | 17Bm02 Sep 12 01:03:32 17 | 17BP99 Sr0259_1  | 23:20:19.2  33:55:12 2000 | 259 | r | 1.05 | 0.69 0.71  1347 |    OG79 | OB20774 |P 1 V Q R|
 2170560 | 17Bm02 Sep 12 01:08:37 17 | 17BP99 Sr0260_1  | 23:24:57.6  33:55:12 2000 | 264 | r | 1.05 | 0.61 0.64  1350 |    OG79 | OB20777 |P 1 V Q R|
 2170561 | 17Bm02 Sep 12 01:13:53 17 | 17BP99 Sr0261_1  | 23:29:36.0  33:55:12 2000 | 269 | r | 1.05 | 0.69 0.71  1385 |    OG79 | OB20780 |P 1 V Q R|
 2170562 | 17Bm02 Sep 12 01:18:53 17 | 17BP99 Sr0262_1  | 23:34:14.4  33:55:12 2000 | 254 | r | 1.05 | 0.63 0.66  1308 |    OG79 | OB20783 |P 1 V Q R|
 2170563 | 17Bm02 Sep 12 01:24:00 17 | 17BP99 Sr0263_1  | 23:38:52.8  33:55:12 2000 | 265 | r | 1.05 | 0.57 0.59  1369 |    OG79 | OB20786 |P 1 V Q R|
 2170564 | 17Bm02 Sep 12 01:28:58 17 | 17BP99 Sr0264_1  | 23:43:31.2  33:55:12 2000 | 257 | r | 1.05 | 0.62 0.64  1308 |    OG79 | OB20789 |P 1 V Q R|
 2170565 | 17Bm02 Sep 12 01:33:56 17 | 17BP99 Sr0021_1  | 23:17:36.0  30:00:00 2000 | 251 | r | 1.06 | 0.47 0.49  1272 |     OG4 | OB20060 |P 1 V Q R|
 2170566 | 17Bm02 Sep 12 01:38:51 17 | 17BP99 Sr0022_1  | 23:22:04.8  30:00:00 2000 | 254 | r | 1.06 | 0.46 0.48  1303 |     OG4 | OB20063 |P 1 V Q R|
 2170567 | 17Bm02 Sep 12 01:43:30 17 | 17BP99 Sr0023_1  | 23:26:33.6  30:00:00 2000 | 237 | r | 1.06 | 0.47 0.49  1199 |     OG4 | OB20066 |P 1 V Q R|
 2170568 | 17Bm02 Sep 12 01:48:12 17 | 17BP99 Sr0024_1  | 23:31:02.4  30:00:00 2000 | 241 | r | 1.06 | 0.44 0.47  1225 |     OG4 | OB20069 |P 1 V Q R|
 2170569 | 17Bm02 Sep 12 01:52:51 17 | 17BP99 Sr0025_1  | 23:35:31.2  30:00:00 2000 | 237 | r | 1.07 | 0.48 0.51  1238 |     OG4 | OB20072 |P 1 V Q R|
 2170570 | 17Bm02 Sep 12 01:57:28 17 | 17BP99 Sr0026_1  | 23:40:00.0  30:00:00 2000 | 234 | r | 1.07 | 0.43 0.45  1222 |     OG4 | OB20075 |P 1 V Q R|
 2170571 | 17Bm02 Sep 12 02:02:13 17 | 17BP99 Sr0027_1  | 23:44:28.8  30:00:00 2000 | 243 | r | 1.07 | 0.44 0.47  1276 |     OG4 | OB20078 |P 1 V Q R|
 2170572 | 17Bm02 Sep 12 02:07:00 17 | 17BP99 Sr0086_1  | 23:18:24.0  30:58:48 2000 | 244 | r | 1.12 | 0.48 0.49  1286 |    OG25 | OB20255 |P 1 V Q R|
 2170573 | 17Bm02 Sep 12 02:11:45 17 | 17BP99 Sr0087_1  | 23:22:55.2  30:58:48 2000 | 243 | r | 1.12 | 0.49 0.50  1304 |    OG25 | OB20258 |P 1 V Q R|
 2170574 | 17Bm02 Sep 12 02:16:36 17 | 17BP99 Sr0088_1  | 23:27:26.4  30:58:48 2000 | 250 | r | 1.12 | 0.46 0.48  1374 |    OG25 | OB20261 |P 1 V Q R|
 2170575 | 17Bm02 Sep 12 02:21:33 17 | 17BP99 Sr0089_1  | 23:31:57.6  30:58:48 2000 | 256 | r | 1.12 | 0.45 0.46  1431 |    OG25 | OB20264 |P 1 V Q R|
 2170576 | 17Bm02 Sep 12 02:26:32 17 | 17BP99 Sr0090_1  | 23:36:28.8  30:58:48 2000 | 257 | r | 1.12 | 0.46 0.48  1428 |    OG25 | OB20267 |P 1 V Q R|
 2170577 | 17Bm02 Sep 12 02:31:36 17 | 17BP99 Sr0091_1  | 23:41:00.0  30:58:48 2000 | 262 | r | 1.12 | 0.47 0.48  1476 |    OG25 | OB20270 |P 1 V Q R|
 2170578 | 17Bm02 Sep 12 02:36:38 17 | 17BP99 Sr0092_1  | 23:45:31.2  30:58:48 2000 | 261 | r | 1.12 | 0.40 0.42  1486 |    OG25 | OB20273 |P 1 V Q R|
 2170579 | 17Bm02 Sep 12 02:42:06 17 | 17BP99 Sr0149_1  | 23:26:38.4  31:57:36 2000 | 265 | r | 1.19 | 0.42 0.45  1551 |    OG46 | OB20444 |P 1 V Q R|
 2170580 | 17Bm02 Sep 12 02:47:12 17 | 17BP99 Sr0150_1  | 23:31:12.0  31:57:36 2000 | 265 | r | 1.19 | 0.43 0.45  1526 |    OG46 | OB20447 |P 1 V Q R|
 2170581 | 17Bm02 Sep 12 02:52:27 17 | 17BP99 Sr0151_1  | 23:35:45.6  31:57:36 2000 | 273 | r | 1.19 | 0.47 0.48  1542 |    OG46 | OB20450 |P 1 V Q R|
 2170582 | 17Bm02 Sep 12 02:57:36 17 | 17BP99 Sr0152_1  | 23:40:19.2  31:57:36 2000 | 268 | r | 1.19 | 0.46 0.47  1515 |    OG46 | OB20453 |P 1 V Q R|
 2170583 | 17Bm02 Sep 12 03:02:46 17 | 17BP99 Sr0153_1  | 23:44:52.8  31:57:36 2000 | 268 | r | 1.19 | 0.45 0.47  1519 |    OG46 | OB20456 |P 1 V Q R|
 2170584 | 17Bm02 Sep 12 03:07:54 17 | 17BP99 Sr0154_1  | 23:49:26.4  31:57:36 2000 | 267 | r | 1.20 | 0.46 0.48  1528 |    OG46 | OB20459 |P 1 V Q R|
 2170585 | 17Bm02 Sep 12 03:13:04 17 | 17BP99 Sr0155_1  | 23:54:00.0  31:57:36 2000 | 268 | r | 1.20 | 0.46 0.47  1542 |    OG46 | OB20462 |P 1 V Q R|
 2170586 | 17Bm02 Sep 12 03:18:39 17 | 17BP99 Sr0222_1  |  0:39:48.0  32:56:24 2000 | 268 | r | 1.11 | 0.45 0.49  1551 |    OG70 | OB20663 |P 1 V Q R|
 2170587 | 17Bm02 Sep 12 03:23:52 17 | 17BP99 Sr0223_1  |  0:44:24.0  32:56:24 2000 | 268 | r | 1.11 | 0.42 0.46  1569 |    OG70 | OB20666 |P 1 V Q R|
 2170588 | 17Bm02 Sep 12 03:29:01 17 | 17BP99 Sr0224_1  |  0:49:00.0  32:56:24 2000 | 268 | r | 1.11 | 0.43 0.46  1575 |    OG70 | OB20669 |P 1 V Q R|
 2170589 | 17Bm02 Sep 12 03:34:13 17 | 17BP99 Sr0225_1  |  0:53:36.0  32:56:24 2000 | 270 | r | 1.11 | 0.42 0.46  1587 |    OG70 | OB20672 |P 1 V Q R|
 2170590 | 17Bm02 Sep 12 03:39:26 17 | 17BP99 Sr0226_1  |  0:58:12.0  32:56:24 2000 | 272 | r | 1.11 | 0.42 0.45  1616 |    OG70 | OB20675 |P 1 V Q R|
 2170591 | 17Bm02 Sep 12 03:44:38 17 | 17BP99 Sr0227_1  |  1:02:48.0  32:56:24 2000 | 270 | r | 1.11 | 0.43 0.46  1604 |    OG70 | OB20678 |P 1 V Q R|
 2170592 | 17Bm02 Sep 12 03:49:54 17 | 17BP99 Sr0228_1  |  1:07:24.0  32:56:24 2000 | 274 | r | 1.11 | 0.45 0.47  1645 |    OG70 | OB20681 |P 1 V Q R|
 2170593 | 17Bm02 Sep 12 03:52:16 17 | 17BP99 Sr0042_2  |  0:53:16.8  30:19:58 2000 | 100 | r | 1.15 | 0.48 0.49   603 |    OG14 | OB20124 |P 2 V Q R|
 2170594 | 17Bm02 Sep 12 03:57:34 17 | 17BP99 Sr0043_2  |  0:57:45.6  30:19:58 2000 | 277 | r | 1.14 | 0.50 0.51  1694 |    OG14 | OB20127 |P 1 V Q R|
 2170595 | 17Bm02 Sep 12 04:02:59 17 | 17BP99 Sr0044_2  |  1:02:14.4  30:19:58 2000 | 283 | r | 1.14 | 0.49 0.51  1738 |    OG14 | OB20130 |P 1 V Q R|
 2170596 | 17Bm02 Sep 12 04:08:29 17 | 17BP99 Sr0045_2  |  1:06:43.2  30:19:58 2000 | 289 | r | 1.15 | 0.49 0.51  1800 |    OG14 | OB20133 |P 1 V Q R|
 2170597 | 17Bm02 Sep 12 04:14:11 17 | 17BP99 Sr0046_2  |  1:11:12.0  30:19:58 2000 | 300 | r | 1.15 | 0.48 0.50  1899 |    OG14 | OB20136 |P 1 V Q R|
 2170598 | 17Bm02 Sep 12 04:19:53 17 | 17BP99 Sr0047_2  |  1:15:40.8  30:19:58 2000 | 300 | r | 1.15 | 0.48 0.49  1924 |    OG14 | OB20139 |P 1 V Q R|
 2170599 | 17Bm02 Sep 12 04:25:20 17 | 17BP99 Sr0048_2  |  1:20:09.6  30:19:58 2000 | 285 | r | 1.15 | 0.49 0.50  1855 |    OG14 | OB20142 |P 1 V Q R|
 2170600 | 17Bm02 Sep 12 04:27:46 17 | 17BP99 Sr0042_2  |  0:53:16.8  30:19:58 2000 | 100 | r | 1.25 | 0.50 0.50   655 |    OG14 | OB20124 |P 2 V Q R|
 2170779 | 17Bm02 Sep 13 01:13:20 17 | 17BP99 Sr0014_1  | 22:46:14.4  30:00:00 2000 | 300 | r | 1.08 | 0.59 0.61  1031 |     OG1 | OB20039 |P 1 V Q R|
 2170780 | 17Bm02 Sep 13 01:17:28 17 | 17BP99 Sr0015_1  | 22:50:43.2  30:00:00 2000 | 206 | r | 1.09 | 0.63 0.65   700 |     OG1 | OB20042 |P 1 V Q R|
 2170781 | 17Bm02 Sep 13 01:21:01 17 | 17BP99 Sr0016_1  | 22:55:12.0  30:00:00 2000 | 172 | r | 1.09 | 0.60 0.63   581 |     OG1 | OB20045 |P 1 V Q R|
 2170782 | 17Bm02 Sep 13 01:25:08 17 | 17BP99 Sr0017_1  | 22:59:40.8  30:00:00 2000 | 170 | r | 1.08 | 0.64 0.66   582 |     OG1 | OB20048 |P 1 V Q R|
 2170783 | 17Bm02 Sep 13 01:28:39 17 | 17BP99 Sr0018_1  | 23:04:09.6  30:00:00 2000 | 170 | r | 1.08 | 0.55 0.57   588 |     OG1 | OB20051 |P 1 V Q R|
 2170784 | 17Bm02 Sep 13 01:32:24 17 | 17BP99 Sr0019_1  | 23:08:38.4  30:00:00 2000 | 170 | r | 1.08 | 0.64 0.66   589 |     OG1 | OB20054 |P 1 V Q R|
 2170785 | 17Bm02 Sep 13 01:35:55 17 | 17BP99 Sr0020_1  | 23:13:07.2  30:00:00 2000 | 170 | r | 1.08 | 0.61 0.63   592 |     OG1 | OB20057 |P 1 V Q R|
 2170786 | 17Bm02 Sep 13 01:39:38 17 | 17BP99 Sr0079_1  | 22:46:45.6  30:58:48 2000 | 181 | r | 1.14 | 0.64 0.65   650 |    OG22 | OB20234 |P 1 V Q R|
 2170787 | 17Bm02 Sep 13 01:43:16 17 | 17BP99 Sr0080_1  | 22:51:16.8  30:58:48 2000 | 177 | r | 1.14 | 0.66 0.68   639 |    OG22 | OB20237 |P 1 V Q R|
 2170788 | 17Bm02 Sep 13 01:47:03 17 | 17BP99 Sr0081_1  | 22:55:48.0  30:58:48 2000 | 185 | r | 1.14 | 0.61 0.63   669 |    OG22 | OB20240 |P 1 V Q R|
 2170789 | 17Bm02 Sep 13 01:50:53 17 | 17BP99 Sr0082_1  | 23:00:19.2  30:58:48 2000 | 189 | r | 1.14 | 0.62 0.63   689 |    OG22 | OB20243 |P 1 V Q R|
 2170790 | 17Bm02 Sep 13 01:54:39 17 | 17BP99 Sr0083_1  | 23:04:50.4  30:58:48 2000 | 184 | r | 1.13 | 0.66 0.67   679 |    OG22 | OB20246 |P 1 V Q R|
 2170791 | 17Bm02 Sep 13 01:58:27 17 | 17BP99 Sr0084_1  | 23:09:21.6  30:58:48 2000 | 187 | r | 1.13 | 0.64 0.66   702 |    OG22 | OB20249 |P 1 V Q R|
 2170792 | 17Bm02 Sep 13 02:02:25 17 | 17BP99 Sr0085_1  | 23:13:52.8  30:58:48 2000 | 196 | r | 1.13 | 0.60 0.61   739 |    OG22 | OB20252 |P 1 V Q R|
 2170793 | 17Bm02 Sep 13 02:05:15 17 | 17BP99 Sr0042_2  |  0:53:16.8  30:19:58 2000 | 100 | r | 1.02 | 0.61 0.64   388 |    OG14 | OB20124 |P 2 V Q R|
 2170794 | 17Bm02 Sep 13 02:10:00 17 | 17BP99 Sr0107_2  |  0:54:57.6  31:18:46 2000 | 244 | r | 1.02 | 0.63 0.65   944 |    OG35 | OB20319 |P 1 V Q R|
 2170795 | 17Bm02 Sep 13 02:14:28 17 | 17BP99 Sr0108_2  |  0:59:28.8  31:18:46 2000 | 226 | r | 1.02 | 0.60 0.63   885 |    OG35 | OB20322 |P 1 V Q R|
 2170796 | 17Bm02 Sep 13 02:18:29 17 | 17BP99 Sr0109_2  |  1:04:00.0  31:18:46 2000 | 199 | r | 1.02 | 0.62 0.64   789 |    OG35 | OB20325 |P 1 V Q R|
 2170797 | 17Bm02 Sep 13 02:22:41 17 | 17BP99 Sr0110_2  |  1:08:31.2  31:18:46 2000 | 206 | r | 1.02 | 0.57 0.59   825 |    OG35 | OB20328 |P 1 V Q R|
 2170798 | 17Bm02 Sep 13 02:26:41 17 | 17BP99 Sr0111_2  |  1:13:02.4  31:18:46 2000 | 196 | r | 1.02 | 0.58 0.60   788 |    OG35 | OB20331 |P 1 V Q R|
 2170799 | 17Bm02 Sep 13 02:30:26 17 | 17BP99 Sr0112_2  |  1:17:33.6  31:18:46 2000 | 180 | r | 1.02 | 0.55 0.58   730 |    OG35 | OB20334 |P 1 V Q R|
 2170800 | 17Bm02 Sep 13 02:34:31 17 | 17BP99 Sr0113_2  |  1:22:04.8  31:18:46 2000 | 196 | r | 1.02 | 0.59 0.62   802 |    OG35 | OB20337 |P 1 V Q R|
 2170801 | 17Bm02 Sep 13 02:39:08 17 | 17BP99 Sr0222_2  |  0:41:28.8  33:16:22 2000 | 201 | r | 1.06 | 0.54 0.57   785 |    OG71 | OB20664 |P 1 V Q R|
 2170802 | 17Bm02 Sep 13 02:43:11 17 | 17BP99 Sr0223_2  |  0:46:04.8  33:16:22 2000 | 202 | r | 1.06 | 0.50 0.53   791 |    OG71 | OB20667 |P 1 V Q R|
 2170803 | 17Bm02 Sep 13 02:47:07 17 | 17BP99 Sr0224_2  |  0:50:40.8  33:16:22 2000 | 194 | r | 1.06 | 0.54 0.56   767 |    OG71 | OB20670 |P 1 V Q R|
 2170804 | 17Bm02 Sep 13 02:50:55 17 | 17BP99 Sr0225_2  |  0:55:16.8  33:16:22 2000 | 187 | r | 1.06 | 0.56 0.59   747 |    OG71 | OB20673 |P 1 V Q R|
 2170805 | 17Bm02 Sep 13 02:55:14 17 | 17BP99 Sr0226_2  |  0:59:52.8  33:16:22 2000 | 218 | r | 1.06 | 0.49 0.52   873 |    OG71 | OB20676 |P 1 V Q R|
 2170806 | 17Bm02 Sep 13 02:59:13 17 | 17BP99 Sr0227_2  |  1:04:28.8  33:16:22 2000 | 197 | r | 1.06 | 0.57 0.59   791 |    OG71 | OB20679 |P 1 V Q R|
 2170807 | 17Bm02 Sep 13 03:03:05 17 | 17BP99 Sr0228_2  |  1:09:04.8  33:16:22 2000 | 191 | r | 1.06 | 0.55 0.58   763 |    OG71 | OB20682 |P 1 V Q R|
 2170808 | 17Bm02 Sep 13 03:07:24 17 | 17BP99 Sr0170_2  |  1:04:02.4  32:17:34 2000 | 216 | r | 1.06 | 0.54 0.56   869 |    OG56 | OB20508 |P 1 V Q R|
 2170809 | 17Bm02 Sep 13 03:12:29 17 | 17BP99 Sr0171_2  |  1:08:36.0  32:17:34 2000 | 234 | r | 1.06 | 0.53 0.55   945 |    OG56 | OB20511 |P 1 V Q R|
 2170810 | 17Bm02 Sep 13 03:17:10 17 | 17BP99 Sr0172_2  |  1:13:09.6  32:17:34 2000 | 240 | r | 1.06 | 0.54 0.56   977 |    OG56 | OB20514 |P 1 V Q R|
 2170811 | 17Bm02 Sep 13 03:21:25 17 | 17BP99 Sr0173_2  |  1:17:43.2  32:17:34 2000 | 213 | r | 1.06 | 0.54 0.55   878 |    OG56 | OB20517 |P 1 V Q R|
 2170812 | 17Bm02 Sep 13 03:25:32 17 | 17BP99 Sr0174_2  |  1:22:16.8  32:17:34 2000 | 205 | r | 1.06 | 0.54 0.55   849 |    OG56 | OB20520 |P 1 V Q R|
 2170813 | 17Bm02 Sep 13 03:30:06 17 | 17BP99 Sr0175_2  |  1:26:50.4  32:17:34 2000 | 206 | r | 1.06 | 0.55 0.57   858 |    OG56 | OB20523 |P 1 V Q R|
 2170814 | 17Bm02 Sep 13 03:34:20 17 | 17BP99 Sr0176_2  |  1:31:24.0  32:17:34 2000 | 210 | r | 1.06 | 0.53 0.55   879 |    OG56 | OB20526 |P 1 V Q R|
 2170815 | 17Bm02 Sep 13 03:38:31 17 | 17BP99 Sr0279_2  |  0:54:48.0  34:15:10 2000 | 204 | r | 1.13 | 0.55 0.56   859 |    OG89 | OB20835 |P 1 V Q R|
 2170816 | 17Bm02 Sep 13 03:42:51 17 | 17BP99 Sr0280_2  |  0:59:26.4  34:15:10 2000 | 219 | r | 1.13 | 0.64 0.66   924 |    OG89 | OB20838 |P 1 V Q R|
 2170817 | 17Bm02 Sep 13 03:46:48 17 | 17BP99 Sr0281_2  |  1:04:04.8  34:15:10 2000 | 195 | r | 1.13 | 0.61 0.63   828 |    OG89 | OB20841 |P 1 V Q R|
 2170818 | 17Bm02 Sep 13 03:51:14 17 | 17BP99 Sr0282_2  |  1:08:43.2  34:15:10 2000 | 224 | r | 1.13 | 0.57 0.58   951 |    OG89 | OB20844 |P 1 V Q R|
 2170819 | 17Bm02 Sep 13 03:55:54 17 | 17BP99 Sr0283_2  |  1:13:21.6  34:15:10 2000 | 239 | r | 1.13 | 0.55 0.57  1024 |    OG89 | OB20847 |P 1 V Q R|
 2170820 | 17Bm02 Sep 13 04:00:05 17 | 17BP99 Sr0284_2  |  1:18:00.0  34:15:10 2000 | 209 | r | 1.13 | 0.55 0.56   898 |    OG89 | OB20850 |P 1 V Q R|
 2170821 | 17Bm02 Sep 13 04:04:08 17 | 17BP99 Sr0285_2  |  1:22:38.4  34:15:10 2000 | 199 | r | 1.13 | 0.62 0.63   863 |    OG89 | OB20853 |P 1 V Q R|
 2170822 | 17Bm02 Sep 13 04:06:33 17 | 17BP99 Sr0056_3  |  1:52:48.0  29:40:01 2000 | 100 | r | 1.07 | 0.62 0.64   457 |    OG21 | OB20167 |P 2 V Q R|
 2170823 | 17Bm02 Sep 13 04:08:55 17 | 17BP99 Sr0057_3  |  1:57:16.8  29:40:01 2000 | 100 | r | 1.07 | 0.56 0.58   453 |    OG21 | OB20170 |P 2 V Q R|
 2170824 | 17Bm02 Sep 13 04:11:16 17 | 17BP99 Sr0058_3  |  2:01:45.6  29:40:01 2000 | 100 | r | 1.06 | 0.56 0.57   460 |    OG21 | OB20173 |P 2 V Q R|
 2170825 | 17Bm02 Sep 13 04:15:48 17 | 17BP99 Sr0059_3  |  2:06:14.4  29:40:01 2000 | 230 | r | 1.06 | 0.60 0.62  1067 |    OG21 | OB20176 |P 1 V Q R|
 2170826 | 17Bm02 Sep 13 04:20:00 17 | 17BP99 Sr0060_3  |  2:10:43.2  29:40:01 2000 | 211 | r | 1.06 | 0.61 0.63  1001 |    OG21 | OB20179 |P 1 V Q R|
 2170827 | 17Bm02 Sep 13 04:24:16 17 | 17BP99 Sr0061_3  |  2:15:12.0  29:40:01 2000 | 214 | r | 1.06 | 0.58 0.60  1033 |    OG21 | OB20182 |P 1 V Q R|
 2170828 | 17Bm02 Sep 13 04:29:19 17 | 17BP99 Sr0062_3  |  2:19:40.8  29:40:01 2000 | 262 | r | 1.06 | 0.54 0.56  1286 |    OG21 | OB20185 |P 1 V Q R|
 2170829 | 17Bm02 Sep 13 04:34:35 17 | 17BP99 Sr0186_3  |  2:13:43.2  31:37:37 2000 | 274 | r | 1.08 | 0.50 0.52  1337 |   OG117 | OB20557 |P 1 V Q R|
 2170830 | 17Bm02 Sep 13 04:38:45 17 | 17BP99 Sr0187_3  |  2:18:16.8  31:37:37 2000 | 209 | r | 1.08 | 0.47 0.50  1037 |   OG117 | OB20560 |P 1 V Q R|
 2170831 | 17Bm02 Sep 13 04:42:01 17 | 17BP99 Sr0188_3  |  2:22:50.4  31:37:37 2000 | 154 | r | 1.08 | 0.48 0.51   769 |   OG117 | OB20563 |P 1 V Q R|
 2171023 | 17Bm02 Sep 14 03:58:39 17 | 17BP99 Sr0042_3  |  0:50:04.8  29:40:01 2000 |  30 | r | 1.19 | 0.77 0.77   124 |    OG15 | OB20125 |P 1 O Q R|
 2171024 | 17Bm02 Sep 14 03:59:51 17 | 17BP99 Sr0042_3  |  0:50:04.8  29:40:01 2000 |  30 | r | 1.20 | 0.76 0.76   124 |    OG15 | OB20125 |P 1 O Q R|
 2171025 | 17Bm02 Sep 14 04:02:12 17 | 17BP99 Sr0042_3  |  0:50:04.8  29:40:01 2000 | 100 | r | 1.20 | 0.71 0.71   416 |    OG15 | OB20125 |P 2 V Q R|
