2877869 | 23AQ15 Jun 12 20:00:49 23 | Q97 WD1026+453 | 10:29:46.6  45:13:58 2000 |    5 | g | 1.31 | 0.72 0.75   211 |P 1 O D|
2877870 | 23AQ15 Jun 12 20:09:26 23 | H27 2019 GC20  | 11:56:11.3 -37:15:44 2000 |  300 | g | 1.97 | 1.25 1.25  5886 |P 3 O Q|
2877871 | 23AQ15 Jun 12 20:15:10 23 | H27 2019 GC20  | 11:56:12.9 -37:15:45 2000 |  300 | g | 2.00 | 1.16 1.22  4186 |P 2 V Q|
2877872 | 23AQ15 Jun 12 20:20:54 23 | H27 2019 GC20  | 11:56:12.9 -37:15:25 2000 |  300 | g | 2.02 | 1.19 1.24  3652 |P 1 V Q|
2877873 | 23AQ15 Jun 12 20:27:24 23 | H27 2010 FC81  |  9:48:00.7  15:07:56 2000 |  240 | g | 1.62 | 3.93 6.02  4241 |P 3 O D|
2877874 | 23AQ15 Jun 12 20:32:08 23 | H27 2010 FC81  |  9:48:00.2  15:07:52 2000 |  240 | g | 1.66 | 2.38 4.97  4196 |P 3 O D|
2877875 | 23AQ15 Jun 12 20:36:52 23 | H27 2010 FC81  |  9:48:01.0  15:08:08 2000 |  240 | g | 1.71 | 3.58 6.11  4219 |P 3 O D|
2877935 | 23AQ15 Jun 13 01:33:42 23 | C16 KOZ43_23   | 16:24:22.5  -1:48:52 2000 |  200 | g | 1.27 | 0.86 0.86  2162 |P 3 O Q|
2877936 | 23AQ15 Jun 13 01:39:46 23 | C16 KOZ43_22   | 16:27:32.5  -3:01:14 2000 |  320 | g | 1.29 | 0.83 0.84  3584 |P 3 O Q|
2877937 | 23AQ15 Jun 13 01:41:45 23 | H32 P21FYod_00 | 17:31:22.0  17:44:57 2000 |   40 | g | 1.05 | 0.94 0.95   346 |P 1 V Q|
2877938 | 23AQ15 Jun 13 01:43:10 23 | H32 P21FYod_00 | 17:31:22.5  17:44:33 2000 |   40 | g | 1.05 | 0.90 0.92   346 |P 1 V Q|
2877939 | 23AQ15 Jun 13 01:44:34 23 | H32 P21FYod_00 | 17:31:23.5  17:44:46 2000 |   40 | g | 1.05 | 1.02 1.02   343 |P 1 V Q|
2877957 | 23AQ15 Jun 13 04:28:44 23 | H19 A/2021 E4  |  2:36:41.5  74:14:09 2000 |  240 | g | 2.62 | 1.65 1.61  6239 |P 3 O Q|
2877958 | 23AQ15 Jun 13 04:33:29 23 | H19 A/2021 E4  |  2:36:42.9  74:13:54 2000 |  240 | g | 2.58 | 1.60 1.59  8104 |P 3 O Q|
2877959 | 23AQ15 Jun 13 04:38:14 23 | H19 A/2021 E4  |  2:36:45.5  74:14:05 2000 |  240 | g | 2.55 | 1.59 1.52 12796 |P 3 O Q|
2877961 | 23AQ15 Jun 13 04:44:28 23 | Q97 LDS749B    | 21:32:17.2   0:22:08 2000 |    5 | g | 1.06 | 0.65 0.63   192 |P 1 O D|
2877962 | 23AQ15 Jun 13 04:46:59 23 | Q97 LDS749B    | 21:32:17.2   0:22:08 2000 |   10 | g | 1.06 | 0.75 0.76   192 |P 1 O D|
2878000 | 23AQ15 Jun 13 20:01:08 23 | Q97 WD1026+453 | 10:29:46.6  45:13:58 2000 |    5 | g | 1.32 | 0.74 0.75   222 |P 1 O D|
2878003 | 23AQ15 Jun 13 20:14:48 23 | H19 C/2019 T2  | 10:03:17.6  -0:25:11 2000 |  240 | g | 1.61 | 0.95 0.94  4557 |P 3 O Q|
2878004 | 23AQ15 Jun 13 20:19:33 23 | H19 C/2019 T2  | 10:03:17.9  -0:25:25 2000 |  240 | g | 1.65 | 0.89 0.90  4056 |P 3 O Q|
2878005 | 23AQ15 Jun 13 20:24:21 23 | H19 C/2019 T2  | 10:03:18.6  -0:25:15 2000 |  240 | g | 1.69 | 0.98 0.97  3899 |P 3 O Q|
2878006 | 23AQ15 Jun 13 20:31:12 23 | H27 2019 GC20  | 11:56:16.4 -37:17:05 2000 |  300 | g | 2.10 | 1.18 1.21  4342 |P 2 V Q|
2878007 | 23AQ15 Jun 13 20:36:56 23 | H27 2019 GC20  | 11:56:18.1 -37:17:05 2000 |  300 | g | 2.13 | 1.32 1.23  4290 |P 2 V Q|
2878008 | 23AQ15 Jun 13 20:42:41 23 | H27 2019 GC20  | 11:56:18.1 -37:16:46 2000 |  300 | g | 2.17 | 1.26 1.24  4313 |P 2 V Q|
2878009 | 23AQ15 Jun 13 20:47:16 23 | H27 2015 XJ351 | 11:16:17.2 -11:24:40 2000 |  180 | g | 1.53 | 4.18 3.98  2446 |P 1 V Q|
2878010 | 23AQ15 Jun 13 20:51:00 23 | H27 2015 XJ351 | 11:16:16.1 -11:24:36 2000 |  180 | g | 1.55 | 3.94 4.00  2382 |P 1 V Q|
2878011 | 23AQ15 Jun 13 20:54:45 23 | H27 2015 XJ351 | 11:16:16.3 -11:24:52 2000 |  180 | g | 1.58 | 3.79 3.84  2331 |P 1 V Q|
2878071 | 23AQ15 Jun 14 02:04:45 23 | C16 KOZ43_23   | 16:24:22.5  -1:48:52 2000 |  200 | g | 1.43 | 0.85 0.86  2175 |P 3 O Q|
2878072 | 23AQ15 Jun 14 02:10:49 23 | C16 KOZ43_22   | 16:27:32.5  -3:01:14 2000 |  320 | g | 1.45 | 0.76 0.78  3719 |P 3 O Q|
2878073 | 23AQ15 Jun 14 02:17:07 23 | C16 KOZ43_21   | 17:03:18.1  -4:53:14 2000 |  320 | g | 1.33 | 0.71 0.71  3739 |P 1 V Q|
2878074 | 23AQ15 Jun 14 02:23:24 23 | C16 KOZ43_20   | 16:12:14.4   1:01:33 2000 |  320 | g | 1.58 | 0.85 0.82  3865 |P 3 O Q|
2878075 | 23AQ15 Jun 14 02:29:38 23 | C16 KOZ43_19   | 16:17:33.7  -0:43:05 2000 |  320 | g | 1.61 | 0.88 0.87  4165 |P 3 O Q|
2878089 | 23AQ15 Jun 14 04:30:13 23 | H32 Jan-108    |  1:39:40.4  18:02:45 2000 |   60 | g | 1.84 | 1.58 1.56  1994 |P 3 O D|
2878090 | 23AQ15 Jun 14 04:31:57 23 | H32 Jan-108    |  1:39:41.1  18:02:24 2000 |   60 | g | 1.83 | 1.49 1.52  2119 |P 3 O D|
2878091 | 23AQ15 Jun 14 04:33:42 23 | H32 Jan-108    |  1:39:42.3  18:02:40 2000 |   60 | g | 1.81 | 1.47 1.46  2279 |P 3 O D|
2878093 | 23AQ15 Jun 14 04:38:59 23 | Q97 LDS749B    | 21:32:17.2   0:22:08 2000 |    5 | g | 1.06 | 0.74 0.75    91 |P 1 O D|
2878094 | 23AQ15 Jun 14 04:41:29 23 | Q97 LDS749B    | 21:32:17.2   0:22:08 2000 |   10 | g | 1.06 | 0.74 0.75    80 |P 1 O D|
2878141 | 23AQ15 Jun 14 19:59:20 23 | Q97 WD1026+453 | 10:29:46.6  45:13:58 2000 |    5 | g | 1.33 | 1.11 1.16   349 |P 1 O D|
2878145 | 23AQ15 Jun 14 20:14:02 23 | H19 A/2020 M4  | 11:21:52.3   6:49:44 2000 |  360 | g | 1.17 | 0.92 0.92  5945 |P 3 O Q|
2878146 | 23AQ15 Jun 14 20:20:47 23 | H19 A/2020 M4  | 11:21:52.6   6:49:29 2000 |  360 | g | 1.19 | 0.85 0.86  5002 |P 2 V Q|
2878147 | 23AQ15 Jun 14 20:27:32 23 | H19 A/2020 M4  | 11:21:53.2   6:49:38 2000 |  360 | g | 1.21 | 1.02 1.02  4785 |P 1 V Q|
2878170 | 23AQ15 Jun 14 21:29:46 23 | P34 MJ1Jun14We | 15:44:59.3 -19:00:43 2000 |  298 | g | 1.36 | 0.96 0.95  3375 |P 3 O Q|
2878198 | 23AQ15 Jun 15 04:19:21 23 | H32 P21G0FQ_00 | 21:35:02.7   0:31:43 2000 |   60 | g | 1.06 | 0.99 0.98   617 |P 1 V Q|
2878199 | 23AQ15 Jun 15 04:21:06 23 | H32 P21G0FQ_00 | 21:35:03.2   0:31:21 2000 |   60 | g | 1.06 | 0.97 0.97   626 |P 1 V Q|
2878200 | 23AQ15 Jun 15 04:22:50 23 | H32 P21G0FQ_00 | 21:35:04.2   0:31:36 2000 |   60 | g | 1.06 | 0.95 0.93   631 |P 1 V Q|
2878201 | 23AQ15 Jun 15 04:26:33 23 | H32 Jan-952    |  1:27:24.2  12:39:03 2000 |   90 | g | 1.77 | 2.71 2.69  2022 |P 3 O D|
2878202 | 23AQ15 Jun 15 04:28:47 23 | H32 Jan-952    |  1:27:24.9  12:38:41 2000 |   90 | g | 1.75 | 2.61 2.61  2120 |P 3 O D|
2878203 | 23AQ15 Jun 15 04:31:02 23 | H32 Jan-952    |  1:27:26.2  12:38:57 2000 |   90 | g | 1.73 | 2.47 2.47  2304 |P 3 O D|
2878205 | 23AQ15 Jun 15 04:36:11 23 | Q97 LDS749B    | 21:32:17.2   0:22:08 2000 |    5 | g | 1.06 | 0.98 1.00    70 |P 1 O D|
2878206 | 23AQ15 Jun 15 04:38:43 23 | Q97 LDS749B    | 21:32:17.2   0:22:08 2000 |   10 | g | 1.06 | 1.20 1.19    53 |P 1 O D|
2878262 | 23AQ15 Jun 15 19:57:56 23 | Q97 WD1026+453 | 10:29:46.6  45:13:58 2000 |    5 | g | 1.34 | 0.78 0.80   567 |P 1 O D|
2878267 | 23AQ15 Jun 15 20:11:32 23 | H32 P11G4CZ_00 | 14:37:26.2   8:43:28 2000 |   40 | g | 1.07 | 2.83 2.91   487 |P 1 V Q|
2878268 | 23AQ15 Jun 15 20:12:57 23 | H32 P11G4CZ_00 | 14:37:28.6   8:42:23 2000 |   40 | g | 1.07 | 2.63 2.65   459 |P 1 V Q|
2878269 | 23AQ15 Jun 15 20:14:21 23 | H32 P11G4CZ_00 | 14:37:29.9   8:44:26 2000 |   40 | g | 1.07 | 2.64 2.65   437 |P 1 V Q|
2878270 | 23AQ15 Jun 15 20:15:46 23 | H32 P11G4CZ_00 | 14:37:28.2   8:45:18 2000 |   40 | g | 1.06 | 2.64 2.65   419 |P 1 V Q|
2878271 | 23AQ15 Jun 15 20:20:05 23 | H32 P21G2l8_00 | 15:08:05.1 -21:08:24 2000 |   40 | g | 1.47 | 6.44 5.18   523 |P 1 V Q|
2878272 | 23AQ15 Jun 15 20:21:29 23 | H32 P21G2l8_00 | 15:08:07.1 -21:08:45 2000 |   40 | g | 1.47 | 5.06 5.44   514 |P 1 V Q|
2878273 | 23AQ15 Jun 15 20:23:06 23 | H32 P21G2l8_00 | 15:08:09.9 -21:08:27 2000 |   40 | g | 1.46 | 6.59 6.55   512 |P 1 V Q|
2878274 | 23AQ15 Jun 15 20:25:58 23 | H32 P11G3JA_00 | 15:55:28.0   8:13:42 2000 |   40 | g | 1.22 | 1.75 1.79   407 |P 1 V Q|
2878275 | 23AQ15 Jun 15 20:27:23 23 | H32 P11G3JA_00 | 15:55:28.6   8:13:24 2000 |   40 | g | 1.22 | 2.10 2.15   407 |P 1 V Q|
2878276 | 23AQ15 Jun 15 20:28:47 23 | H32 P11G3JA_00 | 15:55:29.7   8:13:43 2000 |   40 | g | 1.21 | 2.06 2.08   407 |P 1 V Q|
2878293 | 23AQ15 Jun 15 21:20:47 23 | P34 MJ1Jun15Th | 15:44:55.1 -19:00:30 2000 |  298 | g | 1.37 | 0.70 0.70  3558 |P 1 V Q|
2878294 | 23AQ15 Jun 15 21:26:29 23 | P34 MJ1Jun15Th | 15:44:55.1 -19:00:30 2000 |  298 | g | 1.36 | 0.76 0.75  3525 |P 1 V Q|
2878295 | 23AQ15 Jun 15 21:32:12 23 | P34 MJ1Jun15Th | 15:44:55.1 -19:00:30 2000 |  298 | g | 1.34 | 0.77 0.76  3533 |P 1 V Q|
2878296 | 23AQ15 Jun 15 21:37:59 23 | P34 MJ1Jun15Th | 15:44:55.1 -19:00:30 2000 |  298 | g | 1.33 | 0.79 0.78  3461 |P 1 V Q|
2878297 | 23AQ15 Jun 15 21:43:42 23 | P34 MJ1Jun15Th | 15:44:55.1 -19:00:30 2000 |  298 | g | 1.32 | 0.80 0.80  3455 |P 1 V Q|
2878298 | 23AQ15 Jun 15 21:49:24 23 | P34 MJ1Jun15Th | 15:44:55.1 -19:00:30 2000 |  298 | g | 1.32 | 0.78 0.78  3414 |P 1 V Q|
2878299 | 23AQ15 Jun 15 21:55:08 23 | P34 MJ1Jun15Th | 15:44:55.1 -19:00:30 2000 |  298 | g | 1.31 | 0.79 0.79  3429 |P 1 V Q|
2878300 | 23AQ15 Jun 15 22:00:50 23 | P34 MJ1Jun15Th | 15:44:55.1 -19:00:30 2000 |  298 | g | 1.30 | 0.82 0.81  3439 |P 1 V Q|
2878301 | 23AQ15 Jun 15 22:06:33 23 | P34 MJ1Jun15Th | 15:44:55.1 -19:00:30 2000 |  298 | g | 1.30 | 0.87 0.87  3443 |P 1 V Q|
2878302 | 23AQ15 Jun 15 22:12:16 23 | P34 MJ1Jun15Th | 15:44:55.1 -19:00:30 2000 |  298 | g | 1.29 | 0.80 0.79  3490 |P 1 V Q|
2878303 | 23AQ15 Jun 15 22:17:58 23 | P34 MJ1Jun15Th | 15:44:55.1 -19:00:30 2000 |  298 | g | 1.29 | 0.81 0.80  3497 |P 1 V Q|
2878304 | 23AQ15 Jun 15 22:23:41 23 | P34 MJ1Jun15Th | 15:44:55.1 -19:00:30 2000 |  298 | g | 1.29 | 0.69 0.68  3547 |P 1 V Q|
2878305 | 23AQ15 Jun 15 22:29:25 23 | P34 MJ1Jun15Th | 15:44:55.1 -19:00:30 2000 |  298 | g | 1.29 | 0.72 0.71  3561 |P 1 V Q|
2878306 | 23AQ15 Jun 15 22:35:07 23 | P34 MJ1Jun15Th | 15:44:55.1 -19:00:30 2000 |  298 | g | 1.28 | 0.71 0.69  3534 |P 1 V Q|
2878307 | 23AQ15 Jun 15 22:40:49 23 | P34 MJ1Jun15Th | 15:44:55.1 -19:00:30 2000 |  298 | g | 1.28 | 0.68 0.67  3603 |P 1 V Q|
2878308 | 23AQ15 Jun 15 22:46:33 23 | P34 MJ1Jun15Th | 15:44:55.1 -19:00:30 2000 |  298 | g | 1.29 | 0.66 0.66  3652 |P 1 V Q|
2878309 | 23AQ15 Jun 15 22:52:15 23 | P34 MJ1Jun15Th | 15:44:55.1 -19:00:30 2000 |  298 | g | 1.29 | 0.69 0.67  3680 |P 1 V Q|
2878310 | 23AQ15 Jun 15 22:57:57 23 | P34 MJ1Jun15Th | 15:44:55.1 -19:00:30 2000 |  298 | g | 1.29 | 0.73 0.72  3736 |P 1 V Q|
2878311 | 23AQ15 Jun 15 23:03:40 23 | P34 MJ1Jun15Th | 15:44:55.1 -19:00:30 2000 |  298 | g | 1.30 | 0.70 0.70  3796 |P 1 V Q|
2878312 | 23AQ15 Jun 15 23:09:22 23 | P34 MJ1Jun15Th | 15:44:55.1 -19:00:30 2000 |  298 | g | 1.30 | 0.72 0.70  3727 |P 1 V Q|
2878313 | 23AQ15 Jun 15 23:15:06 23 | P34 MJ1Jun15Th | 15:44:55.1 -19:00:30 2000 |  298 | g | 1.31 | 0.72 0.70  3671 |P 1 V Q|
2878314 | 23AQ15 Jun 15 23:20:48 23 | P34 MJ1Jun15Th | 15:44:55.1 -19:00:30 2000 |  298 | g | 1.31 | 0.65 0.67  3691 |P 1 V Q|
2878315 | 23AQ15 Jun 15 23:26:31 23 | P34 MJ1Jun15Th | 15:44:55.1 -19:00:30 2000 |  298 | g | 1.32 | 0.67 0.69  3666 |P 1 V Q|
2878316 | 23AQ15 Jun 15 23:32:13 23 | P34 MJ1Jun15Th | 15:44:55.1 -19:00:30 2000 |  298 | g | 1.33 | 0.67 0.67  3683 |P 1 V Q|
2878317 | 23AQ15 Jun 15 23:37:57 23 | P34 MJ1Jun15Th | 15:44:55.1 -19:00:30 2000 |  298 | g | 1.34 | 0.69 0.68  3671 |P 1 V Q|
2878318 | 23AQ15 Jun 15 23:43:39 23 | P34 MJ1Jun15Th | 15:44:55.1 -19:00:30 2000 |  298 | g | 1.35 | 0.68 0.69  3706 |P 1 V Q|
2878319 | 23AQ15 Jun 15 23:49:21 23 | P34 MJ1Jun15Th | 15:44:55.1 -19:00:30 2000 |  298 | g | 1.36 | 0.72 0.70  3721 |P 1 V Q|
2878320 | 23AQ15 Jun 15 23:55:04 23 | P34 MJ1Jun15Th | 15:44:55.1 -19:00:30 2000 |  298 | g | 1.38 | 0.75 0.76  3742 |P 1 V Q|
2878321 | 23AQ15 Jun 16 00:00:47 23 | P34 MJ1Jun15Th | 15:44:55.1 -19:00:30 2000 |  298 | g | 1.39 | 0.74 0.72  3691 |P 1 V Q|
2878322 | 23AQ15 Jun 16 00:06:30 23 | P34 MJ1Jun15Th | 15:44:55.1 -19:00:30 2000 |  298 | g | 1.41 | 0.75 0.73  3807 |P 1 V Q|
2878323 | 23AQ15 Jun 16 00:12:12 23 | P34 MJ1Jun15Th | 15:44:55.1 -19:00:30 2000 |  298 | g | 1.43 | 0.78 0.77  3831 |P 1 V Q|
2878324 | 23AQ15 Jun 16 00:17:55 23 | P34 MJ1Jun15Th | 15:44:55.1 -19:00:30 2000 |  298 | g | 1.45 | 0.79 0.79  3857 |P 1 V Q|
2878325 | 23AQ15 Jun 16 00:23:38 23 | P34 MJ1Jun15Th | 15:44:55.1 -19:00:30 2000 |  298 | g | 1.47 | 0.76 0.76  3944 |P 1 V Q|
2878326 | 23AQ15 Jun 16 00:29:20 23 | P34 MJ1Jun15Th | 15:44:55.1 -19:00:30 2000 |  298 | g | 1.49 | 0.78 0.76  3967 |P 1 V Q|
2878327 | 23AQ15 Jun 16 00:35:03 23 | P34 MJ1Jun15Th | 15:44:55.1 -19:00:30 2000 |  298 | g | 1.51 | 0.78 0.78  3993 |P 1 V Q|
2878328 | 23AQ15 Jun 16 00:41:15 23 | P34 MJ1Jun15Th | 15:44:55.1 -19:00:30 2000 |  298 | g | 1.54 | 0.83 0.82  4045 |P 1 V Q|
2878329 | 23AQ15 Jun 16 00:46:58 23 | P34 MJ1Jun15Th | 15:44:55.1 -19:00:30 2000 |  298 | g | 1.57 | 0.91 0.90  4000 |P 1 V Q|
2878330 | 23AQ15 Jun 16 00:52:41 23 | P34 MJ1Jun15Th | 15:44:55.1 -19:00:30 2000 |  298 | g | 1.60 | 0.92 0.94  4046 |P 1 V Q|
2878331 | 23AQ15 Jun 16 00:58:56 23 | P34 MJ1Jun15Th | 15:44:55.1 -19:00:30 2000 |  298 | g | 1.64 | 0.94 0.95  4125 |P 2 V Q|
2878332 | 23AQ15 Jun 16 01:04:38 23 | P34 MJ1Jun15Th | 15:44:55.1 -19:00:30 2000 |  298 | g | 1.68 | 1.04 1.07  4206 |P 2 V Q|
2878333 | 23AQ15 Jun 16 01:10:38 23 | P34 MJ1Jun15Th | 15:44:55.1 -19:00:30 2000 |  298 | g | 1.72 | 1.00 0.99  4204 |P 2 V Q|
2878334 | 23AQ15 Jun 16 01:16:23 23 | P34 MJ1Jun15Th | 15:44:55.1 -19:00:30 2000 |  298 | g | 1.76 | 1.05 1.04  4431 |P 2 V Q|
2878335 | 23AQ15 Jun 16 01:22:33 23 | P34 MJ1Jun15Th | 15:44:55.1 -19:00:30 2000 |  298 | g | 1.81 | 1.05 1.00  4437 |P 2 V Q|
2878336 | 23AQ15 Jun 16 01:28:16 23 | P34 MJ1Jun15Th | 15:44:55.1 -19:00:30 2000 |  298 | g | 1.86 | 1.13 1.14  4484 |P 2 V Q|
2878337 | 23AQ15 Jun 16 01:31:42 23 | H32 P11G4q2_00 | 20:02:35.2 -10:13:35 2000 |   40 | g | 1.23 | 0.73 0.72   474 |P 1 V Q|
2878338 | 23AQ15 Jun 16 01:33:06 23 | H32 P11G4q2_00 | 20:02:35.8 -10:13:58 2000 |   40 | g | 1.23 | 0.70 0.69   478 |P 1 V Q|
2878339 | 23AQ15 Jun 16 01:34:31 23 | H32 P11G4q2_00 | 20:02:36.9 -10:13:44 2000 |   40 | g | 1.22 | 0.73 0.71   477 |P 1 V Q|
2878340 | 23AQ15 Jun 16 01:35:58 23 | H32 P21G4Bg_00 | 20:18:05.2  -4:59:20 2000 |   40 | g | 1.19 | 0.90 0.89   463 |P 1 V Q|
2878341 | 23AQ15 Jun 16 01:37:23 23 | H32 P21G4Bg_00 | 20:18:05.8  -4:59:42 2000 |   40 | g | 1.19 | 0.86 0.85   459 |P 1 V Q|
2878342 | 23AQ15 Jun 16 01:38:48 23 | H32 P21G4Bg_00 | 20:18:06.9  -4:59:26 2000 |   40 | g | 1.19 | 0.86 0.85   460 |P 1 V Q|
2878404 | 23AQ15 Jun 16 19:56:50 23 | Q97 WD1026+453 | 10:29:46.6  45:13:58 2000 |    5 | g | 1.35 | 0.95 0.97   518 |P 1 O D|
2878408 | 23AQ15 Jun 16 20:11:02 23 | H27 2019 BB1   | 15:46:53.1 -27:06:34 2000 |  300 | g | 1.91 | 5.26 5.34  5972 |P 1 O D|
2878409 | 23AQ15 Jun 16 20:16:46 23 | H27 2019 BB1   | 15:46:54.1 -27:06:33 2000 |  300 | g | 1.87 | 5.02 5.01  4304 |P 1 O D|
2878410 | 23AQ15 Jun 16 20:22:30 23 | H27 2019 BB1   | 15:46:53.7 -27:06:52 2000 |  300 | g | 1.83 | 5.15 5.18  3801 |P 1 O D|
2878411 | 23AQ15 Jun 16 20:24:14 23 | H32 P11G7Ki_00 | 15:22:04.7 -12:04:59 2000 |   40 | g | 1.31 | 5.80 6.33   401 |P 1 V Q|
2878412 | 23AQ15 Jun 16 20:25:39 23 | H32 P11G7Ki_00 | 15:22:07.4 -12:05:45 2000 |   40 | g | 1.31 | 7.94 8.05   400 |P 1 V Q|
2878413 | 23AQ15 Jun 16 20:27:03 23 | H32 P11G7Ki_00 | 15:22:09.0 -12:03:22 2000 |   40 | g | 1.31 | 7.58 7.42   399 |P 1 V Q|
2878414 | 23AQ15 Jun 16 20:28:28 23 | H32 P11G7Ki_00 | 15:22:07.6 -12:02:11 2000 |   40 | g | 1.30 | 7.09 6.92   399 |P 1 V Q|
2878504 | 23AQ15 Jun 17 04:32:38 23 | H32 P21G9k7_00 | 22:38:49.3 -24:33:43 2000 |   40 | g | 1.43 | 1.31 1.29   543 |P 1 V Q|
2878505 | 23AQ15 Jun 17 04:34:03 23 | H32 P21G9k7_00 | 22:38:50.0 -24:34:05 2000 |   40 | g | 1.43 | 1.23 1.22   580 |P 1 V Q|
2878506 | 23AQ15 Jun 17 04:35:36 23 | H32 P21G9k7_00 | 22:38:51.3 -24:33:51 2000 |   40 | g | 1.43 | 1.29 1.27   642 |P 1 V Q|
2878508 | 23AQ15 Jun 17 04:46:45 23 | Q97 LDS749B    | 21:32:17.2   0:22:08 2000 |    5 | g | 1.07 | 0.72 0.71   242 |P 1 O D|
2878509 | 23AQ15 Jun 17 04:49:17 23 | Q97 LDS749B    | 21:32:17.2   0:22:08 2000 |   10 | g | 1.07 | 0.86 0.86   255 |A X O D|
2878539 | 23AQ15 Jun 17 19:59:10 23 | Q97 WD1026+453 | 10:29:46.6  45:13:58 2000 |    5 | g | 1.37 | 1.36 1.37   442 |P 1 O D|
2878546 | 23AQ15 Jun 17 20:29:14 23 | H27 2018 MY6   |  9:54:34.3  57:07:32 2000 |  120 | g | 1.81 | 5.36 5.32  1967 |P 3 O Q|
2878547 | 23AQ15 Jun 17 20:31:58 23 | H27 2018 MY6   |  9:54:32.7  57:07:29 2000 |  120 | g | 1.83 | 5.56 5.53  1948 |P 3 O Q|
2878548 | 23AQ15 Jun 17 20:34:43 23 | H27 2018 MY6   |  9:54:33.5  57:07:45 2000 |  120 | g | 1.85 | 5.47 5.47  1934 |P 3 O Q|
2878549 | 23AQ15 Jun 17 20:39:03 23 | H32 P21GbNr_00 | 14:30:02.7 -35:07:46 2000 |   40 | g | 1.77 | 1.24 1.24   595 |P 1 V Q|
2878550 | 23AQ15 Jun 17 20:40:28 23 | H32 P21GbNr_00 | 14:30:03.4 -35:08:09 2000 |   40 | g | 1.76 | 1.32 1.30   596 |P 1 V Q|
2878551 | 23AQ15 Jun 17 20:41:53 23 | H32 P21GbNr_00 | 14:30:04.7 -35:07:55 2000 |   40 | g | 1.76 | 1.21 1.20   594 |P 1 V Q|
2878552 | 23AQ15 Jun 17 20:43:57 23 | H32 P11G7Lc_00 | 15:28:50.4 -20:46:39 2000 |   60 | g | 1.43 | 1.11 1.10   828 |P 1 V Q|
2878553 | 23AQ15 Jun 17 20:45:42 23 | H32 P11G7Lc_00 | 15:28:50.8 -20:47:01 2000 |   60 | g | 1.43 | 1.19 1.18   829 |P 1 V Q|
2878554 | 23AQ15 Jun 17 20:47:27 23 | H32 P11G7Lc_00 | 15:28:51.9 -20:46:46 2000 |   60 | g | 1.42 | 1.08 1.07   826 |P 1 V Q|
2878555 | 23AQ15 Jun 17 20:53:22 23 | H27 2019 BB1 n | 15:44:57.7 -27:01:17 2000 |  300 | g | 1.63 | 5.23 5.19  4532 |P 3 O D|
2878556 | 23AQ15 Jun 17 20:59:06 23 | H27 2019 BB1 n | 15:44:58.8 -27:01:16 2000 |  300 | g | 1.61 | 5.07 5.06  4488 |P 3 O D|
2878557 | 23AQ15 Jun 17 21:04:51 23 | H27 2019 BB1 n | 15:44:58.4 -27:01:35 2000 |  300 | g | 1.59 | 5.50 5.51  4440 |P 3 O D|
2878586 | 23AQ15 Jun 17 23:52:29 23 | H32 P21GcUQ_00 | 16:01:44.0 -15:59:55 2000 |   40 | g | 1.31 | 5.98 6.05   659 |P 5 O D|
2878587 | 23AQ15 Jun 17 23:58:14 23 | C16 KOZ43_23   | 16:23:58.1  -1:48:10 2000 |  200 | g | 1.11 | 0.70 0.70   568 |P 5 O Q|
2878622 | 23AQ15 Jun 18 04:27:00 23 | H32 P11Gech_00 | 21:03:33.6  -0:15:28 2000 |   40 | g | 1.09 | 1.10 1.10   439 |P 1 V Q|
2878623 | 23AQ15 Jun 18 04:28:24 23 | H32 P11Gech_00 | 21:03:34.2  -0:15:51 2000 |   40 | g | 1.09 | 0.98 0.99   446 |P 1 V Q|
2878624 | 23AQ15 Jun 18 04:29:50 23 | H32 P11Gech_00 | 21:03:35.3  -0:15:38 2000 |   40 | g | 1.09 | 1.00 0.98   450 |P 1 V Q|
2878625 | 23AQ15 Jun 18 04:31:34 23 | H32 P11Ge5y_00 | 21:17:13.2  -0:13:36 2000 |   40 | g | 1.08 | 0.90 0.91   468 |P 1 V Q|
2878626 | 23AQ15 Jun 18 04:32:59 23 | H32 P11Ge5y_00 | 21:17:13.8  -0:13:58 2000 |   40 | g | 1.08 | 0.93 0.92   485 |P 1 V Q|
2878627 | 23AQ15 Jun 18 04:34:24 23 | H32 P11Ge5y_00 | 21:17:14.9  -0:13:42 2000 |   40 | g | 1.08 | 0.89 0.88   507 |P 1 V Q|
2878628 | 23AQ15 Jun 18 04:40:47 23 | H19 456P       |  0:01:06.6  17:53:45 2000 |  240 | g | 1.14 | 1.98 1.98  4738 |P 3 O Q|
2878629 | 23AQ15 Jun 18 04:45:32 23 | H19 456P       |  0:01:07.1  17:53:31 2000 |  240 | g | 1.13 | 1.86 1.86  7975 |P 3 O Q|
2878630 | 23AQ15 Jun 18 04:50:17 23 | H19 456P       |  0:01:07.9  17:53:43 2000 |  240 | g | 1.12 | 1.95 1.96 15988 |P 3 O Q|
2878657 | 23AQ15 Jun 18 19:59:54 23 | Q97 WD1026+453 | 10:29:46.6  45:13:58 2000 |    5 | g | 1.39 | 0.72 0.73   437 |P 1 O D|
2878662 | 23AQ15 Jun 18 20:25:34 23 | H27 2019 BB1 n | 15:43:22.6 -26:57:09 2000 |  300 | g | 1.73 | 4.99 4.98  4762 |P 3 O D|
2878663 | 23AQ15 Jun 18 20:31:19 23 | H27 2019 BB1 n | 15:43:23.7 -26:57:08 2000 |  300 | g | 1.71 | 5.32 5.34  4514 |P 3 O D|
