385.074,0.190754919,0.164624108,0.172463352,0.201207243,0.188141838,0.16985027,0.172463352,0.188141838,0.193368,0.209046487,0.219498811,0.193368,0.219498811,0.269147352,0.232564216,0.261308108,0.222111892
385.158,0.220435685,0.225622407,0.194502075,0.212655602,0.186721992,0.212655602,0.238589212,0.20746888,0.204875519,0.199688797,0.238589212,0.228215768,0.2593361,0.248962656,0.282676349,0.246369295,0.277489627
385.241,0.160480406,0.214836672,0.160480406,0.181187555,0.181187555,0.178599161,0.212248279,0.201894704,0.176010768,0.173422374,0.243309002,0.155303619,0.238132215,0.261427758,0.245897396,0.256250971,0.258839364
385.324,0.214254369,0.198766101,0.183277834,0.219417125,0.16262681,0.211672991,0.206510235,0.196184723,0.193603345,0.201347479,0.232324015,0.196184723,0.232324015,0.258137794,0.252975038,0.221998503,0.247812282
385.407,0.187299551,0.19756254,0.182168056,0.184733804,0.182168056,0.189865298,0.159076331,0.215522771,0.187299551,0.189865298,0.233483002,0.200128287,0.228351507,0.218088518,0.243745991,0.261706222,0.220654266
385.49,0.228158326,0.235849057,0.158941756,0.212776866,0.194831829,0.246103363,0.215340443,0.21021329,0.21021329,0.220467596,0.228158326,0.199958983,0.251230517,0.276866284,0.253794094,0.279429861,0.246103363
385.573,0.186267255,0.191370468,0.201576893,0.191370468,0.191370468,0.201576893,0.204128499,0.199025286,0.19647368,0.209231711,0.206680105,0.204128499,0.221989743,0.260263836,0.255160624,0.262815442,0.267918655
385.657,0.18239392,0.189993667,0.162127929,0.217859405,0.202659911,0.18239392,0.177327422,0.207726409,0.202659911,0.2279924,0.212792907,0.195060165,0.240658645,0.255858138,0.268524383,0.25079164,0.27359088
385.74,0.228478586,0.215785332,0.228478586,0.23863319,0.218323983,0.220862634,0.243710492,0.215785332,0.220862634,0.205630728,0.286867559,0.248787794,0.299560813,0.286867559,0.31733137,0.314792719,0.297022162
385.823,0.202367702,0.204897298,0.209956491,0.182130932,0.204897298,0.23778205,0.242841243,0.227663665,0.202367702,0.209956491,0.250430031,0.245370839,0.242841243,0.301021957,0.303551553,0.285844379,0.331377112
385.906,0.210557979,0.220584549,0.223091192,0.228104477,0.258184188,0.243144332,0.24063769,0.225597834,0.243144332,0.245650975,0.238131047,0.238131047,0.255677545,0.30831704,0.325863538,0.278237329,0.235624405
385.989,0.232616308,0.207603802,0.247623812,0.237618809,0.207603802,0.235117559,0.250125063,0.237618809,0.245122561,0.255127564,0.277638819,0.212606303,0.277638819,0.315157579,0.317658829,0.317658829,0.297648824
386.072,0.248694355,0.211390201,0.223824919,0.223824919,0.241233524,0.241233524,0.193981597,0.23128575,0.228798806,0.243720468,0.281024621,0.23874658,0.246207411,0.325789605,0.363093758,0.283511564,0.318328774
386.155,0.266394463,0.224070109,0.271373799,0.234028781,0.229049445,0.248966788,0.288801474,0.24647712,0.226559777,0.276353134,0.346063835,0.253946124,0.311208485,0.36349151,0.323656824,0.358512174,0.323656824
386.238,0.243061584,0.235620923,0.290185768,0.267863786,0.267863786,0.245541804,0.285225328,0.240581364,0.260423126,0.280264888,0.322428632,0.223219822,0.324908852,0.342270394,0.317468191,0.347230834,0.339790173
386.321,0.257419371,0.262369743,0.292071978,0.267320116,0.30444791,0.279696047,0.267320116,0.24504344,0.311873468,0.297022351,0.34405089,0.249993812,0.36385238,0.368802752,0.346526076,0.373753125,0.339100517
386.404,0.282520575,0.297260779,0.284977276,0.267780371,0.260410269,0.270237072,0.307087581,0.30217418,0.275150473,0.30217418,0.321827785,0.297260779,0.358678295,0.3758752,0.385702002,0.356221594,0.363591696
386.487,0.291395269,0.254664773,0.266908272,0.262010872,0.227729076,0.276703071,0.274254371,0.310984867,0.254664773,0.288946569,0.340369264,0.28404917,0.323228366,0.408932857,0.372202361,0.408932857,0.386894559
386.57,0.281304273,0.30331939,0.283750397,0.256843032,0.298427142,0.315550011,0.29108877,0.327780632,0.320442259,0.308211639,0.364472493,0.300873266,0.364472493,0.379149238,0.435410093,0.403610479,0.413394976
386.653,0.296145257,0.310709778,0.317992038,0.327701719,0.301000097,0.313137198,0.308282358,0.298572677,0.313137198,0.332556559,0.400524323,0.305854937,0.417516264,0.412661423,0.432080785,0.446645305,0.419943684
386.737,0.297936246,0.317314214,0.336692181,0.288247263,0.312469722,0.334269935,0.329425443,0.322158706,0.310047476,0.339114427,0.356070148,0.324580951,0.385137099,0.42631528,0.482026935,0.404515066,0.409359558
386.82,0.324102068,0.316846052,0.319264724,0.343451445,0.338614101,0.321683396,0.333776757,0.319264724,0.304752691,0.333776757,0.403918249,0.345870117,0.418430282,0.452291692,0.447454348,0.445035675,0.42810497
386.903,0.303929373,0.299105097,0.311165786,0.308753648,0.296692959,0.320814338,0.342523579,0.291868683,0.308753648,0.328050751,0.405239163,0.361820682,0.395590612,0.463130473,0.458306197,0.419711991,0.439009094
386.986,0.358586831,0.334520601,0.34174047,0.329707355,0.356180208,0.351366962,0.363400077,0.344147093,0.346553716,0.353773585,0.466884867,0.346553716,0.425972276,0.495764343,0.481324605,0.512610705,0.478917982
